icon_id,glyph,unicode,name,status,file,line,context,position,i18n_key,snippet
I256,▬,U+25AC,gantt,need_svg,src/timeline-ui.js,32,js,นำหน้าข้อความ,,▬ Gantt
I071,📄,U+1F4C4,file,has_svg,src/timeline-ui.js,117,js,ไอคอนเดี่ยว,,📄
I102,🔗,U+1F517,link,has_svg,src/timeline-ui.js,117,js,ไอคอนเดี่ยว,,🔗
I069,→,U+2192,,keep_text,src/timeline-ui.js,118,js,ไอคอนเดี่ยว,,→
I102,🔗,U+1F517,link,has_svg,src/timeline-ui.js,119,js,ไอคอนเดี่ยว,,🔗
I069,→,U+2192,,keep_text,src/timeline-ui.js,147,js,ไอคอนเดี่ยว,,→
I071,📄,U+1F4C4,file,has_svg,src/timeline-ui.js,148,js,ไอคอนเดี่ยว,,📄
I073,📝,U+1F4DD,note,has_svg,src/timeline-ui.js,155,js,ไอคอนเดี่ยว,,📝
I071,📄,U+1F4C4,file,has_svg,src/timeline-ui.js,155,js,ไอคอนเดี่ยว,,📄
I073,📝,U+1F4DD,note,has_svg,src/timeline-ui.js,166,js,ไอคอนเดี่ยว,,📝
I078,●,U+25CF,,keep_text,src/toolbar/toolbar-ui.js,205,js,ไอคอนเดี่ยว,,●
I078,●,U+25CF,,keep_text,src/toolbar/toolbar-ui.js,206,js,ไอคอนเดี่ยว,,●
I078,●,U+25CF,,keep_text,src/toolbar/toolbar-ui.js,376,js,ไอคอนเดี่ยว,,●
I123,↑,U+2191,arrow-up,need_svg,src/toolbar/toolbar-ui.js,494,js,ไอคอนเดี่ยว,,↑
I124,↓,U+2193,arrow-down,need_svg,src/toolbar/toolbar-ui.js,497,js,ไอคอนเดี่ยว,,↓
I070,✕,U+2715,close,need_svg,src/toolbar/toolbar-ui.js,500,js,ไอคอนเดี่ยว,,✕
I070,✕,U+2715,close,need_svg,src/tools/thesaurus-ui.js,58,js,ไอคอนเดี่ยว,,✕
I144,⚔,U+2694,conflict,need_svg,src/visual-tags.js,6,js,ไอคอนเดี่ยว,,⚔
I082,💬,U+1F4AC,chat,has_svg,src/visual-tags.js,7,js,ไอคอนเดี่ยว,,💬
I079,🔍,U+1F50D,search,has_svg,src/visual-tags.js,8,js,ไอคอนเดี่ยว,,🔍
I257,🔮,U+1F52E,crystal-ball,need_svg,src/visual-tags.js,9,js,ไอคอนเดี่ยว,,🔮
I167,⏪,U+23EA,rewind,need_svg,src/visual-tags.js,10,js,ไอคอนเดี่ยว,,⏪
I113,🔖,U+1F516,bookmark,has_svg,src/visual-tags.js,116,js,ไอคอนเดี่ยว,,🔖
I070,✕,U+2715,close,need_svg,src/visual-tags.js,120,js,ไอคอนเดี่ยว,,✕
I144,⚔,U+2694,conflict,need_svg,src/visual-tags.js,133,js,ไอคอนเดี่ยว,,⚔
I113,🔖,U+1F516,bookmark,has_svg,src/visual-tags.js,145,js,ไอคอนเดี่ยว,,🔖
I150,◀,U+25C0,chevron-left,need_svg,src/visual/vis-player.js,38,js,ไอคอนเดี่ยว,,◀
I077,▶,U+25B6,play,need_svg,src/visual/vis-player.js,41,js,ไอคอนเดี่ยว,,▶
I139,👁,U+1F441,eye,has_svg,src/visual/vis-player.js,43,js,ไอคอนเดี่ยว,,👁
I070,✕,U+2715,close,need_svg,src/visual/vis-player.js,45,js,ไอคอนเดี่ยว,,✕
I081,🎬,U+1F3AC,film,has_svg,src/visual/vis-ui.js,85,js,ไอคอนเดี่ยว,,🎬
I081,🎬,U+1F3AC,film,has_svg,src/visual/vis-ui.js,89,js,ไอคอนเดี่ยว,,🎬
I133,☑,U+2611,checkbox-checked,need_svg,src/visual/vis-ui.js,186,js,ไอคอนเดี่ยว,,☑
I134,☐,U+2610,checkbox,need_svg,src/visual/vis-ui.js,186,js,ไอคอนเดี่ยว,,☐
I120,▲,U+25B2,chevron-up,has_svg,src/visual/vis-ui.js,191,js,ไอคอนเดี่ยว,,▲
I120,▲,U+25B2,chevron-up,has_svg,src/visual/vis-ui.js,279,js,ไอคอนเดี่ยว,,▲
I114,▼,U+25BC,chevron-down,has_svg,src/visual/vis-ui.js,282,js,ไอคอนเดี่ยว,,▼
I070,✕,U+2715,close,need_svg,src/visual/vis-ui.js,292,js,ไอคอนเดี่ยว,,✕
I120,▲,U+25B2,chevron-up,has_svg,src/visual/vis-ui.js,309,js,ไอคอนเดี่ยว,,▲
I114,▼,U+25BC,chevron-down,has_svg,src/visual/vis-ui.js,311,js,ไอคอนเดี่ยว,,▼
I070,✕,U+2715,close,need_svg,src/visual/vis-ui.js,313,js,ไอคอนเดี่ยว,,✕
I163,⇄,U+21C4,swap,need_svg,src/visual/vis-ui.js,350,js,ไอคอนเดี่ยว,,⇄
I070,✕,U+2715,close,need_svg,src/visual/vis-ui.js,361,js,ไอคอนเดี่ยว,,✕
I163,⇄,U+21C4,swap,need_svg,src/visual/vis-ui.js,393,js,ไอคอนเดี่ยว,,⇄
I113,🔖,U+1F516,bookmark,has_svg,src/wiki-ui.js,29,js,ไอคอนเดี่ยว,,🔖
I113,🔖,U+1F516,bookmark,has_svg,src/wiki-ui.js,34,js,ไอคอนเดี่ยว,,🔖
I113,🔖,U+1F516,bookmark,has_svg,src/wiki-ui.js,47,js,ไอคอนเดี่ยว,,🔖
I089,🔄,U+1F504,refresh,need_svg,src/wiki-ui.js,217,js,ไอคอนเดี่ยว,,🔄
I072,❌,U+274C,x,has_svg,src/wiki-ui.js,342,js,ไอคอนเดี่ยว,,❌
I118,↻,U+21BB,refresh,need_svg,src/world-story/auto-link-ui.js,145,js,ไอคอนเดี่ยว,,↻
I017,,,chat,has_svg,src/ai/ai-hub-def.js,36,js,เรียกด้วยชื่อ,,"{ id: 'chat', group: 'talk', cmd: 'ai-chat-toggle', panel: 'ai-chat', icon: 'chat',"
I017,,,chat,has_svg,src/ai/ai-hub-def.js,38,js,เรียกด้วยชื่อ,,"{ id: 'dlgb', group: 'talk', cmd: 'toggle-panel', args: ['dlgb'], panel: 'dlgb', icon: 'ch"
I017,,,chat,has_svg,src/ai/ai-hub-def.js,46,js,เรียกด้วยชื่อ,,"{ id: 'dialogue', group: 'write', cmd: 'ai-dialogue', icon: 'chat', needsScene: true,"
I017,,,chat,has_svg,src/panels/panel-ui.js,54,js,เรียกด้วยชื่อ,,"{ id: 'comments',  title: t('ui.common.comment'),        icon: 'chat',         adopt: '#co"
I017,,,chat,has_svg,src/panels/panel-ui.js,86,js,เรียกด้วยชื่อ,,"{ id: 'ai-chat', dockW: 640,   title: t('ui.common.aIAssistantWrite'),       icon: 'chat',"
I017,,,chat,has_svg,src/panels/panel-ui.js,115,js,เรียกด้วยชื่อ,,"{ id: 'dialogue', minW: 460, dockW: 620, title: t('ui.panel.dialogueTitle'), icon: 'chat',"
I017,,,chat,has_svg,src/panels/panel-ui.js,120,js,เรียกด้วยชื่อ,,"{ id: 'dlgb', minW: 420, dockW: 620, title: t('ui.panel.dlgbTitle'), icon: 'chat',"
I017,,,chat,has_svg,src/relationship-types.js,11,js,เรียกด้วยชื่อ,,"{ key: 'acquaintance', label: 'รู้จัก',          color: '#abb2bf', icon: 'chat' },"
I017,,,chat,has_svg,src/sensory-profile.js,8,js,เรียกด้วยชื่อ,,"{ key: 'sound', label: t('ui.sensory.thingHear'), icon: 'chat', hint: t('ui.sensory.egSoun"
I017,,,chat,has_svg,renderer/index.html,141,js,เรียกด้วยชื่อ,,"<button id=""tb-ai-chat"" class=""tb tb-toggle"" title=""AI ผู้ช่วยเขียน (กดซ้ำ = ปิดแผง)"" data"
I017,,,chat,has_svg,renderer/index.html,151,js,เรียกด้วยชื่อ,,"<button id=""tb-dialogue"" class=""tb tb-toggle"" title=""บทพูดทั้งผลงาน (Ctrl+Alt+L)"" data-i18"
I017,,,chat,has_svg,renderer/index.html,152,js,เรียกด้วยชื่อ,,"<button id=""tb-dlgb"" class=""tb tb-toggle"" title=""ห้องซ้อมบท — ให้ AI สวมบทตัวละครคุยกัน"" d"
I017,,,chat,has_svg,renderer/index.html,168,js,เรียกด้วยชื่อ,,"<button id=""tb-comments"" class=""tb tb-toggle"" title=""คอมเมนต์ (Ctrl+Alt+O)"" data-i18n-titl"
I009,,,book-content,has_svg,src/ai/ai-hub-def.js,41,js,เรียกด้วยชื่อ,,"icon: 'book-content', label: t('ui.aiHub.iStarter'), desc: t('ui.aiHub.iStarterDesc') },"
I009,,,book-content,has_svg,src/app.js,4111,js,เรียกด้วยชื่อ,,"dRow.append(icon('book-content', 13), ' ' + tt('ui.tree.draftLabel'));"
I009,,,book-content,has_svg,src/panels/panel-ui.js,37,js,เรียกด้วยชื่อ,,"{ id: 'tree',      title: t('ui.common.project'),      icon: 'book-content', adopt: '#tree"
I009,,,book-content,has_svg,src/panels/panel-ui.js,61,js,เรียกด้วยชื่อ,,"{ id: 'books', minW: 400, dockW: 640,     title: t('ui.common.manageBook'),       icon: 'b"
I009,,,book-content,has_svg,src/panels/panel-ui.js,64,js,เรียกด้วยชื่อ,,"{ id: 'chapters', minW: 400, dockW: 640, title: t('ui.chapters.title'), icon: 'book-conten"
I009,,,book-content,has_svg,src/panels/panel-ui.js,108,js,เรียกด้วยชื่อ,,"{ id: 'codex', dockW: 680,     title: t('ui.panel.codex'),      icon: 'book-content',  ado"
I009,,,book-content,has_svg,src/panels/panel-ui.js,124,js,เรียกด้วยชื่อ,,"{ id: 'starter', minW: 460, dockW: 680, title: t('ui.panel.starterTitle'), icon: 'book-con"
I009,,,book-content,has_svg,src/toolbar/fab-config.js,36,js,เรียกด้วยชื่อ,,"{ id: 'lore',      cmd: 'new-entity', args: ['lore'],       icon: 'book-content', grp: 'cr"
I009,,,book-content,has_svg,src/toolbar/fab-config.js,55,js,เรียกด้วยชื่อ,,"{ id: 'export',    cmd: 'export-hub',   icon: 'book-content', grp: 'file',   labelKey: 'ui"
I009,,,book-content,has_svg,renderer/index.html,120,js,เรียกด้วยชื่อ,,"<button id=""tb-tree-panel""    class=""tb tb-toggle"" title=""โปรเจกต์ (Explorer)"" data-i18n-t"
I009,,,book-content,has_svg,renderer/index.html,147,js,เรียกด้วยชื่อ,,"<button id=""tb-codex"" class=""tb tb-toggle"" title=""📚 สารานุกรม (Codex — เอนทิตี้ Wiki ทั้ง"
I009,,,book-content,has_svg,renderer/index.html,159,js,เรียกด้วยชื่อ,,"<button id=""tb-chapters"" class=""tb tb-toggle"" title=""จัดการบท (Ctrl+Alt+Shift+K)"" data-i18"
I009,,,book-content,has_svg,renderer/index.html,188,js,เรียกด้วยชื่อ,,"<div id=""tree-head""><span data-icon=""book-content"" data-icon-size=""16""></span> <span data-"
I028,,,edit,has_svg,src/ai/ai-hub-def.js,44,js,เรียกด้วยชื่อ,,"{ id: 'assistant', group: 'write', cmd: 'ai-assistant', icon: 'edit', needsScene: true,"
I028,,,edit,has_svg,src/app.js,4737,js,เรียกด้วยชื่อ,,"{ label: iconHtml('edit', 14) + tt('ui.app.editCatNameIcon'), click: () => editWikiCat(cat"
I028,,,edit,has_svg,src/app.js,4739,js,เรียกด้วยชื่อ,,"else items.push('-', { label: iconHtml('edit', 14) + tt('ui.app.changeIconNameShow'), clic"
I028,,,edit,has_svg,src/sensory-profile.js,10,js,เรียกด้วยชื่อ,,"{ key: 'touch', label: t('ui.sensory.touch'), icon: 'edit', hint: t('ui.sensory.egBg') },"
I028,,,edit,has_svg,src/toolbar/fab-config.js,41,js,เรียกด้วยชื่อ,,"{ id: 'quicknote', cmd: 'quick-note',   icon: 'edit',         grp: 'write',  labelKey: 'ui"
I028,,,edit,has_svg,src/wiki.js,114,js,เรียกด้วยชื่อ,,"items.push({ label: iconHtml('edit', 14) + tt('ui.wiki.changeName'), click: async () => {"
I028,,,edit,has_svg,src/wiki.js,580,js,เรียกด้วยชื่อ,,"edit.innerHTML = iconHtml('edit', 14);"
I028,,,edit,has_svg,renderer/index.html,131,js,เรียกด้วยชื่อ,,"<button id=""tb-typewriter"" class=""tb tb-toggle"" title=""โหมดเครื่องพิมพ์ดีด (Ctrl+Shift+T)"""
I022,,,clipboard,has_svg,src/ai/ai-hub-def.js,48,js,เรียกด้วยชื่อ,,"{ id: 'summary', group: 'write', cmd: 'ai-summary', icon: 'clipboard', needsScene: true,"
I022,,,clipboard,has_svg,src/app.js,2199,js,เรียกด้วยชื่อ,,"items.push({ label: iconHtml('clipboard', 14) + tt('ui.app.settingsFormatCheckChapter'), c"
I022,,,clipboard,has_svg,src/panels/panel-ui.js,44,js,เรียกด้วยชื่อ,,"{ id: 'props',     title: t('ui.common.props'),      icon: 'clipboard',    adopt: '#props-"
I022,,,clipboard,has_svg,src/panels/panel-ui.js,97,js,เรียกด้วยชื่อ,,"{ id: 'planner-props', title: t('ui.panel.propsPlanner'), icon: 'clipboard', adopt: '#plan"
I022,,,clipboard,has_svg,src/toolbar/fab-config.js,37,js,เรียกด้วยชื่อ,,"{ id: 'memo',      cmd: 'memo',         icon: 'clipboard',    grp: 'create', labelKey: 'ui"
I022,,,clipboard,has_svg,renderer/index.html,122,js,เรียกด้วยชื่อ,,"<button id=""tb-props-panel""   class=""tb tb-toggle"" title=""คุณสมบัติ"" data-i18n-title=""ui.h"
I022,,,clipboard,has_svg,renderer/index.html,170,js,เรียกด้วยชื่อ,,"<button id=""tb-log"" class=""tb tb-toggle"" title=""บันทึกการทำงาน"" data-i18n-title=""ui.html.t"
I060,,,star,has_svg,src/ai/ai-hub-def.js,50,js,เรียกด้วยชื่อ,,"{ id: 'title', group: 'write', cmd: 'ai-title', icon: 'star',"
I060,,,star,has_svg,src/relationship-types.js,6,js,เรียกด้วยชื่อ,,"{ key: 'romantic',     label: 'คนรัก',          color: '#e06ca0', icon: 'star' },"
I060,,,star,has_svg,src/sensory-profile.js,11,js,เรียกด้วยชื่อ,,"{ key: 'taste', label: t('ui.sensory.taste'), icon: 'star', hint: t('ui.sensory.eg') },"
I060,,,star,has_svg,src/toolbar/fab-config.js,38,js,เรียกด้วยชื่อ,,"{ id: 'template',  cmd: 'new-from-template', icon: 'star',    grp: 'create', labelKey: 'ui"
I060,,,star,has_svg,src/wiki.js,567,js,เรียกด้วยชื่อ,,"star.innerHTML = iconHtml('star', 14);"
I013,,,brain,has_svg,src/ai/ai-hub-def.js,54,js,เรียกด้วยชื่อ,,"{ id: 'analyzer', group: 'check', cmd: 'ai-analyzer', panel: 'ai-analyzer', icon: 'brain',"
I013,,,brain,has_svg,src/ai-analyzer-ui.js,588,js,เรียกด้วยชื่อ,,"title.innerHTML = iconHtml('brain', 18) + ' ' + t('panel.aiAnalyzerTitle');"
I013,,,brain,has_svg,src/ai-hub-ui.js,89,js,เรียกด้วยชื่อ,,"ico.innerHTML = iconHtml(it.icon || 'brain', 18);"
I013,,,brain,has_svg,src/panels/panel-ui.js,78,js,เรียกด้วยชื่อ,,"{ id: 'ai-analyzer', minW: 400, dockW: 640, title: t('ui.common.aIAnalyze'),  icon: 'brain"
I013,,,brain,has_svg,src/panels/panel-ui.js,82,js,เรียกด้วยชื่อ,,"{ id: 'ai-hub', minW: 320, dockW: 420, title: t('ui.panel.aiHubTitle'), icon: 'brain',"
I013,,,brain,has_svg,src/wiki.js,145,js,เรียกด้วยชื่อ,,"b.innerHTML = iconHtml('brain', 14);"
I013,,,brain,has_svg,src/wiki.js,352,js,เรียกด้วยชื่อ,,"rl.innerHTML = iconHtml('brain', 14) + ' ' + P.subtitle;"
I013,,,brain,has_svg,renderer/index.html,139,js,เรียกด้วยชื่อ,,"<button id=""tb-ai-hub"" class=""tb tb-toggle"" title=""AI Hub — ทางเข้าเดียวของทุกความสามารถ A"
I013,,,brain,has_svg,renderer/index.html,145,js,เรียกด้วยชื่อ,,"<button id=""tb-ai-analyzer"" class=""tb tb-toggle"" title=""🧠 AI วิเคราะห์ (จังหวะเรื่อง · ตั"
I059,,,search,has_svg,src/ai/ai-hub-def.js,56,js,เรียกด้วยชื่อ,,"{ id: 'plot', group: 'check', cmd: 'ai-plot', icon: 'search',"
I059,,,search,has_svg,src/app.js,3475,js,เรียกด้วยชื่อ,,"chip.innerHTML = iconHtml('search', 14) + tt('ui.app.searchOnly') + treeScope.label + '  '"
I059,,,search,has_svg,src/app.js,4798,js,เรียกด้วยชื่อ,,"{ label: iconHtml('search', 14) + tt('ui.common.searchSceneFindOn'),"
I059,,,search,has_svg,src/panels/panel-ui.js,50,js,เรียกด้วยชื่อ,,"{ id: 'search', dockW: 360,    title: t('ui.panel.search'),          icon: 'search',      "
I059,,,search,has_svg,src/toolbar/fab-config.js,42,js,เรียกด้วยชื่อ,,"{ id: 'search',    cmd: 'global-search', icon: 'search',      grp: 'write',  labelKey: 'ui"
I059,,,search,has_svg,renderer/index.html,37,js,เรียกด้วยชื่อ,,"<button id=""search-all-btn"" class=""tb tb-txt tb-toggle"" data-icon=""search"" data-i18n=""ui.h"
I059,,,search,has_svg,renderer/index.html,119,js,เรียกด้วยชื่อ,,"<button id=""tb-gsearch"" class=""tb"" title=""ค้นหาทั้งโปรเจกต์ (Ctrl+Shift+F)"" data-i18n-titl"
I059,,,search,has_svg,renderer/index.html,123,js,เรียกด้วยชื่อ,,"<button id=""tb-search-panel""  class=""tb tb-toggle"" title=""ค้นหา"" data-i18n-title=""ui.html."
I059,,,search,has_svg,renderer/index.html,133,js,เรียกด้วยชื่อ,,"<button id=""tb-quickopen"" class=""tb"" title=""ค้นหาไฟล์ด่วน (Ctrl+Shift+O)"" data-i18n-title="
I018,,,check,has_svg,src/ai/ai-hub-def.js,58,js,เรียกด้วยชื่อ,,"{ id: 'consistency', group: 'check', cmd: 'ai-consistency', icon: 'check', needsScene: tru"
I018,,,check,has_svg,src/app.js,6852,js,เรียกด้วยชื่อ,,"statusLine.innerHTML = iconHtml('check', 14) + tt('ui.common.saveDone');"
I018,,,check,has_svg,src/gallery.js,530,js,เรียกด้วยชื่อ,,"mark.innerHTML = iconHtml('check', 12);"
I018,,,check,has_svg,src/wiki.js,216,js,เรียกด้วยชื่อ,,"saveBtn.innerHTML = iconHtml('check', 16) + tt('ui.common.saveDone');"
I038,,,globe,has_svg,src/ai/ai-hub-def.js,62,js,เรียกด้วยชื่อ,,"{ id: 'world', group: 'build', cmd: 'ai-world', icon: 'globe',"
I038,,,globe,has_svg,src/toolbar/fab-config.js,48,js,เรียกด้วยชื่อ,,"{ id: 'maps',      cmd: 'toggle-panel', args: ['maps'],      icon: 'globe',  grp: 'view', "
I025,,,cog,has_svg,src/ai/ai-hub-def.js,66,js,เรียกด้วยชื่อ,,"{ id: 'settings', group: 'setting', cmd: 'ai-settings', icon: 'cog',"
I025,,,cog,has_svg,src/ai-hub-ui.js,42,js,เรียกด้วยชื่อ,,"cog.innerHTML = iconHtml('cog', 14);"
I025,,,cog,has_svg,src/toolbar/fab-config.js,56,js,เรียกด้วยชื่อ,,"{ id: 'settings',  cmd: 'settings',     icon: 'cog',          grp: 'file',   labelKey: 'ui"
I025,,,cog,has_svg,src/wiki.js,260,js,เรียกด้วยชื่อ,,"tplBtn.className = 'wiki-tpl-btn'; tplBtn.innerHTML = iconHtml('cog', 14) + tt('ui.wiki.ch"
I006,,,arrow-down,missing,src/app.js,2183,js,เรียกด้วยชื่อ,,"items.push({ label: iconHtml('arrow-down', 14) + ttf('ui.app.itemItem', s.total),"
I048,,,list-ul,has_svg,src/app.js,2185,js,เรียกด้วยชื่อ,,"items.push({ label: iconHtml('list-ul', 14) + tt('ui.app.viewListAll'), click: () => showE"
I048,,,list-ul,has_svg,src/panels/panel-ui.js,39,js,เรียกด้วยชื่อ,,"{ id: 'outline',   title: 'Navigation',    icon: 'list-ul',      adopt: '#outline-panel', "
I048,,,list-ul,has_svg,renderer/index.html,97,js,เรียกด้วยชื่อ,,"<button id=""tb-ul"" class=""tb"" title=""รายการหัวข้อย่อย"" data-i18n-title=""ui.html.tbUl"" data"
I048,,,list-ul,has_svg,renderer/index.html,121,js,เรียกด้วยชื่อ,,"<button id=""tb-outline-panel"" class=""tb tb-toggle"" title=""นำทาง (โครงเรื่อง)"" data-i18n-ti"
I057,,,reset,has_svg,src/app.js,2191,js,เรียกด้วยชื่อ,,"items.push({ label: iconHtml('reset', 14) + tt('ui.app.checkNewChapter'), click: () => {"
I057,,,reset,has_svg,src/gallery.js,235,js,เรียกด้วยชื่อ,,"refresh.innerHTML = iconHtml('reset', 13);"
I057,,,reset,has_svg,renderer/index.html,129,js,เรียกด้วยชื่อ,,"<button id=""tb-close-all"" class=""tb"" title=""ปิดทุกแท็บ (Ctrl+Shift+W)"" data-i18n-title=""ui"
I057,,,reset,has_svg,renderer/index.html,286,js,เรียกด้วยชื่อ,,"<button id=""zoom-reset"" title=""รีเซ็ต (Ctrl+Shift+0)"" data-i18n-title=""ui.html.zoomReset"" "
I020,,,chevron-right,has_svg,src/app.js,3599,js,เรียกด้วยชื่อ,,"caret.innerHTML = iconHtml('chevron-right', 12);"
I036,,,folder,has_svg,src/app.js,4144,js,เรียกด้วยชื่อ,,"chHead.append(icon('folder', 14), ' ' + (ch.title || ''));"
I036,,,folder,has_svg,src/app.js,4593,js,เรียกด้วยชื่อ,,"ah.innerHTML = iconHtml(a.id === albumCore.ROOT_ALBUM ? 'archive' : 'folder', 12);"
I036,,,folder,has_svg,src/app.js,4642,js,เรียกด้วยชื่อ,,"it.innerHTML = iconHtml('folder', 14) + ' ' + d;"
I036,,,folder,has_svg,src/app.js,13981,js,เรียกด้วยชื่อ,,"const logReveal = el('span', 'k-panel-btn'); logReveal.innerHTML = iconHtml('folder', 14);"
I036,,,folder,has_svg,src/gallery.js,1197,js,เรียกด้วยชื่อ,,r.innerHTML = iconHtml(id === ALL_ALBUM ? 'image' : id === ROOT_ALBUM ? 'archive' : 'folde
I036,,,folder,has_svg,src/toolbar/fab-config.js,32,js,เรียกด้วยชื่อ,,"{ id: 'chapter',   cmd: 'chapter',      icon: 'folder',       grp: 'create', labelKey: 'ui"
I036,,,folder,has_svg,src/wiki.js,252,js,เรียกด้วยชื่อ,,"revBtn.className = 'wiki-ver-btn'; revBtn.innerHTML = iconHtml('folder', 14) + tt('ui.wiki"
I036,,,folder,has_svg,renderer/index.html,35,js,เรียกด้วยชื่อ,,"<button id=""open-btn"" class=""tb tb-txt"" data-icon=""folder"" data-i18n=""app.openProject"" dat"
I005,,,archive,has_svg,src/app.js,4593,js,เรียกด้วยชื่อ,,"ah.innerHTML = iconHtml(a.id === albumCore.ROOT_ALBUM ? 'archive' : 'folder', 12);"
I005,,,archive,has_svg,src/gallery.js,1197,js,เรียกด้วยชื่อ,,r.innerHTML = iconHtml(id === ALL_ALBUM ? 'image' : id === ROOT_ALBUM ? 'archive' : 'folde
I005,,,archive,has_svg,src/toolbar/fab-config.js,54,js,เรียกด้วยชื่อ,,"{ id: 'snapshot',  cmd: 'backup-now',   icon: 'archive',      grp: 'file',   labelKey: 'ui"
I005,,,archive,has_svg,renderer/index.html,192,js,เรียกด้วยชื่อ,,"<button id=""filter-archive-toggle"" data-i18n-attr=""title"" data-i18n=""panel.archiveToggle"" "
I055,,,plus,has_svg,src/app.js,4735,js,เรียกด้วยชื่อ,,"const items = [{ label: iconHtml('plus', 14) + tt('ui.app.newListNew'), click: () => addEn"
I055,,,plus,has_svg,src/app.js,4795,js,เรียกด้วยชื่อ,,"{ label: iconHtml('plus', 14) + tt('ui.app.newListNew'), click: () => addEntity(catDir, ca"
I055,,,plus,has_svg,src/gallery.js,269,js,เรียกด้วยชื่อ,,"plus.innerHTML = iconHtml('plus', 13);"
I055,,,plus,has_svg,src/wiki.js,440,js,เรียกด้วยชื่อ,,"addP.innerHTML = iconHtml('plus', 14); addP.title = tt('ui.wiki.addFieldDataItem');"
I055,,,plus,has_svg,src/wiki.js,466,js,เรียกด้วยชื่อ,,"addPr.innerHTML = iconHtml('plus', 14); addPr.title = tt('ui.wiki.addPrompt');"
I055,,,plus,has_svg,src/wiki.js,532,js,เรียกด้วยชื่อ,,"addImg.innerHTML = iconHtml('plus', 14); addImg.title = tt('ui.wiki.addImageFileCopy');"
I055,,,plus,has_svg,src/wiki.js,608,js,เรียกด้วยชื่อ,,"addR.innerHTML = iconHtml('plus', 14); addR.title = tt('ui.wiki.addRelation');"
I055,,,plus,has_svg,src/wiki.js,662,js,เรียกด้วยชื่อ,,const addSec = document.createElement('span'); addSec.className = 'row-add';     addSec.in
I055,,,plus,has_svg,renderer/index.html,284,js,เรียกด้วยชื่อ,,"<button id=""zoom-in"" title=""ขยาย (Ctrl+=)"" data-i18n-title=""ui.html.zoomIn"" data-icon=""plu"
I055,,,plus,has_svg,renderer/index.html,292,js,เรียกด้วยชื่อ,,"<span class=""k-fab-icon"" data-icon=""plus"" data-icon-size=""22""></span>"
I065,,,trash,has_svg,src/app.js,4738,js,เรียกด้วยชื่อ,,"{ label: iconHtml('trash', 14) + tt('ui.app.delCat'), danger: true, click: () => deleteWik"
I040,,,history,has_svg,src/app.js,4802,js,เรียกด้วยชื่อ,,"{ label: iconHtml('history', 14) + tt('ui.app.historyVersion'),"
I040,,,history,has_svg,src/panels/panel-ui.js,48,js,เรียกด้วยชื่อ,,"{ id: 'log', dockW: 420,       title: t('ui.common.save'),         icon: 'history',      a"
I040,,,history,has_svg,src/panels/panel-ui.js,67,js,เรียกด้วยชื่อ,,"{ id: 'timeline', minW: 620, dockW: 640,  title: t('ui.common.lineTime'),         icon: 'h"
I040,,,history,has_svg,src/panels/panel-ui.js,110,js,เรียกด้วยชื่อ,,"{ id: 'history', dockW: 420,   title: t('ui.common.historyRun'), icon: 'history',       ad"
I040,,,history,has_svg,src/toolbar/fab-config.js,47,js,เรียกด้วยชื่อ,,"{ id: 'timeline',  cmd: 'toggle-panel', args: ['timeline'],  icon: 'history', grp: 'view',"
I040,,,history,has_svg,src/wiki.js,223,js,เรียกด้วยชื่อ,,"verBtn.className = 'wiki-ver-btn'; verBtn.innerHTML = iconHtml('history', 14) + tt('ui.wik"
I040,,,history,has_svg,renderer/index.html,148,js,เรียกด้วยชื่อ,,"<button id=""tb-history"" class=""tb tb-toggle"" title=""🕘 ประวัติการทำงาน (ย้อนกลับไปจุดไหนก็"
I040,,,history,has_svg,renderer/index.html,156,js,เรียกด้วยชื่อ,,"<button id=""tb-timeline"" class=""tb tb-toggle"" title=""เส้นเวลา (Ctrl+Alt+T)"" data-i18n-titl"
I034,,,file,has_svg,src/app.js,5032,js,เรียกด้วยชื่อ,,"label: iconHtml('file', 14) + ' ' + (l.title || l.sceneId) +"
I034,,,file,has_svg,src/app.js,14568,js,เรียกด้วยชื่อ,,"if (el) el.innerHTML = iconHtml('file', 14) + ' ' + total + tt('ui.common.scene');"
I034,,,file,has_svg,src/panels/panel-ui.js,42,js,เรียกด้วยชื่อ,,"{ id: 'docs',      title: t('ui.panel.doc'),         icon: 'file',         adopt: '#conten"
I034,,,file,has_svg,src/panels/panel-ui.js,105,js,เรียกด้วยชื่อ,,"{ id: 'player', dockW: 440,    title: t('ui.common.trialPlay'),       icon: 'file',       "
I034,,,file,has_svg,src/toolbar/fab-config.js,31,js,เรียกด้วยชื่อ,,"{ id: 'scene',     cmd: 'scene',        icon: 'file',         grp: 'create', labelKey: 'ui"
I031,,,extension,has_svg,src/app.js,7503,js,เรียกด้วยชื่อ,,"title: opts.title || id || name, icon: opts.icon || 'extension',"
I031,,,extension,has_svg,src/panels/panel-ui.js,127,js,เรียกด้วยชื่อ,,"{ id: 'plugins', minW: 420, dockW: 520, title: t('ui.panel.pluginsTitle'), icon: 'extensio"
I031,,,extension,has_svg,renderer/index.html,153,js,เรียกด้วยชื่อ,,"<button id=""tb-plugins"" class=""tb tb-toggle"" title=""ปลั๊กอิน (Ctrl+Alt+E)"" data-i18n-title"
